coeff_pair,direction,attack_name,image,nc,ber
"(1,0)/(7,7)",B,jpeg_compression_q50,kodim20.png,0.623046875,0.1884765625
"(1,0)/(7,7)",B,gaussian_blur_5x5,kodim20.png,0.5390625,0.23046875
"(1,0)/(7,7)",B,espcn_x4,kodim20.png,0.9453125,0.02734375
"(1,4)/(5,7)",A,real_esrgan,kodim01.png,0.732421875,0.1337890625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim01.png,0.97265625,0.013671875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim01.png,0.77734375,0.111328125
"(1,4)/(5,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim02.png,0.8046875,0.09765625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim02.png,0.990234375,0.0048828125
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim02.png,0.919921875,0.0400390625
"(1,4)/(5,7)",A,espcn_x4,kodim02.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim03.png,0.806640625,0.0966796875
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim03.png,0.96484375,0.017578125
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim03.png,0.875,0.0625
"(1,4)/(5,7)",A,espcn_x4,kodim03.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim04.png,0.833984375,0.0830078125
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim04.png,0.986328125,0.0068359375
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim04.png,0.90625,0.046875
"(1,4)/(5,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim05.png,0.673828125,0.1630859375
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim05.png,0.947265625,0.0263671875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim05.png,0.46875,0.265625
"(1,4)/(5,7)",A,espcn_x4,kodim05.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim06.png,0.900390625,0.0498046875
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim06.png,0.97265625,0.013671875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim06.png,0.859375,0.0703125
"(1,4)/(5,7)",A,espcn_x4,kodim06.png,0.9921875,0.00390625
"(1,4)/(5,7)",A,real_esrgan,kodim07.png,0.74609375,0.126953125
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim07.png,0.966796875,0.0166015625
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim07.png,0.76171875,0.119140625
"(1,4)/(5,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim08.png,0.470703125,0.2646484375
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim08.png,0.94921875,0.025390625
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim08.png,0.58203125,0.208984375
"(1,4)/(5,7)",A,espcn_x4,kodim08.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim09.png,0.794921875,0.1025390625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim09.png,1.0,0.0
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim09.png,0.919921875,0.0400390625
"(1,4)/(5,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim10.png,0.736328125,0.1318359375
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim10.png,0.984375,0.0078125
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim10.png,0.888671875,0.0556640625
"(1,4)/(5,7)",A,espcn_x4,kodim10.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim11.png,0.84765625,0.076171875
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim11.png,0.982421875,0.0087890625
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim11.png,0.8046875,0.09765625
"(1,4)/(5,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim12.png,0.90625,0.046875
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim12.png,0.986328125,0.0068359375
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim12.png,0.919921875,0.0400390625
"(1,4)/(5,7)",A,espcn_x4,kodim12.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim13.png,0.88671875,0.056640625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim13.png,0.962890625,0.0185546875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim13.png,0.623046875,0.1884765625
"(1,4)/(5,7)",A,espcn_x4,kodim13.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim14.png,0.908203125,0.0458984375
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim14.png,0.97265625,0.013671875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim14.png,0.748046875,0.1259765625
"(1,4)/(5,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim15.png,0.796875,0.1015625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim15.png,0.94140625,0.029296875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim15.png,0.828125,0.0859375
"(1,4)/(5,7)",A,espcn_x4,kodim15.png,0.990234375,0.0048828125
"(1,4)/(5,7)",A,real_esrgan,kodim16.png,0.92578125,0.037109375
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim16.png,0.990234375,0.0048828125
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim16.png,0.9453125,0.02734375
"(1,4)/(5,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim17.png,0.9375,0.03125
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim17.png,0.98828125,0.005859375
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim17.png,0.8828125,0.05859375
"(1,4)/(5,7)",A,espcn_x4,kodim17.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim18.png,0.9140625,0.04296875
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim18.png,0.978515625,0.0107421875
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim18.png,0.73828125,0.130859375
"(1,4)/(5,7)",A,espcn_x4,kodim18.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim19.png,0.841796875,0.0791015625
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim19.png,0.982421875,0.0087890625
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim19.png,0.859375,0.0703125
"(1,4)/(5,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,4)/(5,7)",A,real_esrgan,kodim20.png,0.443359375,0.2783203125
"(1,4)/(5,7)",A,jpeg_compression_q50,kodim20.png,0.8046875,0.09765625
"(1,4)/(5,7)",A,gaussian_blur_5x5,kodim20.png,0.857421875,0.0712890625
"(1,4)/(5,7)",A,espcn_x4,kodim20.png,0.990234375,0.0048828125
"(1,4)/(5,7)",B,real_esrgan,kodim01.png,0.76953125,0.115234375
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim01.png,0.9765625,0.01171875
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim01.png,0.759765625,0.1201171875
"(1,4)/(5,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim02.png,0.82421875,0.087890625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim02.png,0.9921875,0.00390625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim02.png,0.921875,0.0390625
"(1,4)/(5,7)",B,espcn_x4,kodim02.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim03.png,0.8125,0.09375
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim03.png,0.982421875,0.0087890625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim03.png,0.8671875,0.06640625
"(1,4)/(5,7)",B,espcn_x4,kodim03.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim04.png,0.861328125,0.0693359375
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim04.png,0.994140625,0.0029296875
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim04.png,0.90625,0.046875
"(1,4)/(5,7)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim05.png,0.75390625,0.123046875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim05.png,0.95703125,0.021484375
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim05.png,0.537109375,0.2314453125
"(1,4)/(5,7)",B,espcn_x4,kodim05.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim06.png,0.919921875,0.0400390625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim06.png,0.96875,0.015625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim06.png,0.85546875,0.072265625
"(1,4)/(5,7)",B,espcn_x4,kodim06.png,0.990234375,0.0048828125
"(1,4)/(5,7)",B,real_esrgan,kodim07.png,0.77734375,0.111328125
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim07.png,0.982421875,0.0087890625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim07.png,0.82421875,0.087890625
"(1,4)/(5,7)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim08.png,0.494140625,0.2529296875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim08.png,0.935546875,0.0322265625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim08.png,0.572265625,0.2138671875
"(1,4)/(5,7)",B,espcn_x4,kodim08.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim09.png,0.806640625,0.0966796875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim09.png,0.986328125,0.0068359375
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim09.png,0.875,0.0625
"(1,4)/(5,7)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim10.png,0.72265625,0.138671875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim10.png,0.98046875,0.009765625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim10.png,0.884765625,0.0576171875
"(1,4)/(5,7)",B,espcn_x4,kodim10.png,0.998046875,0.0009765625
"(1,4)/(5,7)",B,real_esrgan,kodim11.png,0.888671875,0.0556640625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim11.png,0.9921875,0.00390625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim11.png,0.857421875,0.0712890625
"(1,4)/(5,7)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim12.png,0.8671875,0.06640625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim12.png,0.982421875,0.0087890625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim12.png,0.8984375,0.05078125
"(1,4)/(5,7)",B,espcn_x4,kodim12.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim13.png,0.908203125,0.0458984375
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim13.png,0.970703125,0.0146484375
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim13.png,0.60546875,0.197265625
"(1,4)/(5,7)",B,espcn_x4,kodim13.png,0.998046875,0.0009765625
"(1,4)/(5,7)",B,real_esrgan,kodim14.png,0.869140625,0.0654296875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim14.png,0.98046875,0.009765625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim14.png,0.712890625,0.1435546875
"(1,4)/(5,7)",B,espcn_x4,kodim14.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim15.png,0.806640625,0.0966796875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim15.png,0.955078125,0.0224609375
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim15.png,0.81640625,0.091796875
"(1,4)/(5,7)",B,espcn_x4,kodim15.png,0.98828125,0.005859375
"(1,4)/(5,7)",B,real_esrgan,kodim16.png,0.91796875,0.041015625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim16.png,0.986328125,0.0068359375
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim16.png,0.947265625,0.0263671875
"(1,4)/(5,7)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim17.png,0.91796875,0.041015625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim17.png,0.9921875,0.00390625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim17.png,0.8515625,0.07421875
"(1,4)/(5,7)",B,espcn_x4,kodim17.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim18.png,0.9140625,0.04296875
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim18.png,0.97265625,0.013671875
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim18.png,0.759765625,0.1201171875
"(1,4)/(5,7)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,4)/(5,7)",B,real_esrgan,kodim19.png,0.8125,0.09375
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim19.png,0.98046875,0.009765625
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim19.png,0.89453125,0.052734375
"(1,4)/(5,7)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,4)/(5,7)",B,real_esrgan,kodim20.png,0.44921875,0.275390625
"(1,4)/(5,7)",B,jpeg_compression_q50,kodim20.png,0.806640625,0.0966796875
"(1,4)/(5,7)",B,gaussian_blur_5x5,kodim20.png,0.86328125,0.068359375
"(1,4)/(5,7)",B,espcn_x4,kodim20.png,0.990234375,0.0048828125
"(1,0)/(5,7)",A,real_esrgan,kodim01.png,0.279296875,0.3603515625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim01.png,0.89453125,0.052734375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim01.png,0.330078125,0.3349609375
"(1,0)/(5,7)",A,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim02.png,0.470703125,0.2646484375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim02.png,0.92578125,0.037109375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim02.png,0.71484375,0.142578125
"(1,0)/(5,7)",A,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(5,7)",A,real_esrgan,kodim03.png,0.451171875,0.2744140625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim03.png,0.845703125,0.0771484375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim03.png,0.55859375,0.220703125
"(1,0)/(5,7)",A,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(5,7)",A,real_esrgan,kodim04.png,0.353515625,0.3232421875
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim04.png,0.830078125,0.0849609375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim04.png,0.43359375,0.283203125
"(1,0)/(5,7)",A,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim05.png,0.427734375,0.2861328125
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim05.png,0.900390625,0.0498046875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim05.png,0.25390625,0.373046875
"(1,0)/(5,7)",A,espcn_x4,kodim05.png,0.986328125,0.0068359375
"(1,0)/(5,7)",A,real_esrgan,kodim06.png,0.47265625,0.263671875
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim06.png,0.890625,0.0546875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim06.png,0.451171875,0.2744140625
"(1,0)/(5,7)",A,espcn_x4,kodim06.png,0.974609375,0.0126953125
"(1,0)/(5,7)",A,real_esrgan,kodim07.png,0.443359375,0.2783203125
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim07.png,0.865234375,0.0673828125
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim07.png,0.443359375,0.2783203125
"(1,0)/(5,7)",A,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim08.png,0.216796875,0.3916015625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim08.png,0.873046875,0.0634765625
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim08.png,0.302734375,0.3486328125
"(1,0)/(5,7)",A,espcn_x4,kodim08.png,0.98828125,0.005859375
"(1,0)/(5,7)",A,real_esrgan,kodim09.png,0.296875,0.3515625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim09.png,0.791015625,0.1044921875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim09.png,0.46484375,0.267578125
"(1,0)/(5,7)",A,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim10.png,0.265625,0.3671875
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim10.png,0.845703125,0.0771484375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim10.png,0.419921875,0.2900390625
"(1,0)/(5,7)",A,espcn_x4,kodim10.png,0.98828125,0.005859375
"(1,0)/(5,7)",A,real_esrgan,kodim11.png,0.501953125,0.2490234375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim11.png,0.892578125,0.0537109375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim11.png,0.4609375,0.26953125
"(1,0)/(5,7)",A,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim12.png,0.501953125,0.2490234375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim12.png,0.900390625,0.0498046875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim12.png,0.5703125,0.21484375
"(1,0)/(5,7)",A,espcn_x4,kodim12.png,0.98046875,0.009765625
"(1,0)/(5,7)",A,real_esrgan,kodim13.png,0.451171875,0.2744140625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim13.png,0.919921875,0.0400390625
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim13.png,0.259765625,0.3701171875
"(1,0)/(5,7)",A,espcn_x4,kodim13.png,0.982421875,0.0087890625
"(1,0)/(5,7)",A,real_esrgan,kodim14.png,0.57421875,0.212890625
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim14.png,0.89453125,0.052734375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim14.png,0.255859375,0.3720703125
"(1,0)/(5,7)",A,espcn_x4,kodim14.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim15.png,0.3828125,0.30859375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim15.png,0.865234375,0.0673828125
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim15.png,0.61328125,0.193359375
"(1,0)/(5,7)",A,espcn_x4,kodim15.png,0.978515625,0.0107421875
"(1,0)/(5,7)",A,real_esrgan,kodim16.png,0.470703125,0.2646484375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim16.png,0.8515625,0.07421875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim16.png,0.4375,0.28125
"(1,0)/(5,7)",A,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim17.png,0.412109375,0.2939453125
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim17.png,0.802734375,0.0986328125
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim17.png,0.33203125,0.333984375
"(1,0)/(5,7)",A,espcn_x4,kodim17.png,0.998046875,0.0009765625
"(1,0)/(5,7)",A,real_esrgan,kodim18.png,0.521484375,0.2392578125
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim18.png,0.892578125,0.0537109375
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim18.png,0.341796875,0.3291015625
"(1,0)/(5,7)",A,espcn_x4,kodim18.png,0.9921875,0.00390625
"(1,0)/(5,7)",A,real_esrgan,kodim19.png,0.322265625,0.3388671875
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim19.png,0.84375,0.078125
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim19.png,0.353515625,0.3232421875
"(1,0)/(5,7)",A,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(5,7)",A,real_esrgan,kodim20.png,0.20703125,0.396484375
"(1,0)/(5,7)",A,jpeg_compression_q50,kodim20.png,0.65625,0.171875
"(1,0)/(5,7)",A,gaussian_blur_5x5,kodim20.png,0.587890625,0.2060546875
"(1,0)/(5,7)",A,espcn_x4,kodim20.png,0.939453125,0.0302734375
"(1,0)/(5,7)",B,real_esrgan,kodim01.png,0.31640625,0.341796875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim01.png,0.919921875,0.0400390625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim01.png,0.33203125,0.333984375
"(1,0)/(5,7)",B,espcn_x4,kodim01.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim02.png,0.458984375,0.2705078125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim02.png,0.9453125,0.02734375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim02.png,0.724609375,0.1376953125
"(1,0)/(5,7)",B,espcn_x4,kodim02.png,0.998046875,0.0009765625
"(1,0)/(5,7)",B,real_esrgan,kodim03.png,0.462890625,0.2685546875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim03.png,0.845703125,0.0771484375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim03.png,0.572265625,0.2138671875
"(1,0)/(5,7)",B,espcn_x4,kodim03.png,0.99609375,0.001953125
"(1,0)/(5,7)",B,real_esrgan,kodim04.png,0.232421875,0.3837890625
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim04.png,0.81640625,0.091796875
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim04.png,0.376953125,0.3115234375
"(1,0)/(5,7)",B,espcn_x4,kodim04.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim05.png,0.375,0.3125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim05.png,0.900390625,0.0498046875
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim05.png,0.21484375,0.392578125
"(1,0)/(5,7)",B,espcn_x4,kodim05.png,0.994140625,0.0029296875
"(1,0)/(5,7)",B,real_esrgan,kodim06.png,0.484375,0.2578125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim06.png,0.892578125,0.0537109375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim06.png,0.443359375,0.2783203125
"(1,0)/(5,7)",B,espcn_x4,kodim06.png,0.966796875,0.0166015625
"(1,0)/(5,7)",B,real_esrgan,kodim07.png,0.44140625,0.279296875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim07.png,0.828125,0.0859375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim07.png,0.412109375,0.2939453125
"(1,0)/(5,7)",B,espcn_x4,kodim07.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim08.png,0.2578125,0.37109375
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim08.png,0.857421875,0.0712890625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim08.png,0.302734375,0.3486328125
"(1,0)/(5,7)",B,espcn_x4,kodim08.png,0.98828125,0.005859375
"(1,0)/(5,7)",B,real_esrgan,kodim09.png,0.349609375,0.3251953125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim09.png,0.810546875,0.0947265625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim09.png,0.462890625,0.2685546875
"(1,0)/(5,7)",B,espcn_x4,kodim09.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim10.png,0.2734375,0.36328125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim10.png,0.84375,0.078125
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim10.png,0.44140625,0.279296875
"(1,0)/(5,7)",B,espcn_x4,kodim10.png,0.99609375,0.001953125
"(1,0)/(5,7)",B,real_esrgan,kodim11.png,0.486328125,0.2568359375
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim11.png,0.87890625,0.060546875
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim11.png,0.462890625,0.2685546875
"(1,0)/(5,7)",B,espcn_x4,kodim11.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim12.png,0.53515625,0.232421875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim12.png,0.89453125,0.052734375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim12.png,0.58984375,0.205078125
"(1,0)/(5,7)",B,espcn_x4,kodim12.png,0.982421875,0.0087890625
"(1,0)/(5,7)",B,real_esrgan,kodim13.png,0.4765625,0.26171875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim13.png,0.93359375,0.033203125
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim13.png,0.267578125,0.3662109375
"(1,0)/(5,7)",B,espcn_x4,kodim13.png,0.982421875,0.0087890625
"(1,0)/(5,7)",B,real_esrgan,kodim14.png,0.52734375,0.236328125
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim14.png,0.892578125,0.0537109375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim14.png,0.23046875,0.384765625
"(1,0)/(5,7)",B,espcn_x4,kodim14.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim15.png,0.40625,0.296875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim15.png,0.830078125,0.0849609375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim15.png,0.5703125,0.21484375
"(1,0)/(5,7)",B,espcn_x4,kodim15.png,0.9609375,0.01953125
"(1,0)/(5,7)",B,real_esrgan,kodim16.png,0.48046875,0.259765625
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim16.png,0.869140625,0.0654296875
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim16.png,0.41015625,0.294921875
"(1,0)/(5,7)",B,espcn_x4,kodim16.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim17.png,0.384765625,0.3076171875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim17.png,0.796875,0.1015625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim17.png,0.30859375,0.345703125
"(1,0)/(5,7)",B,espcn_x4,kodim17.png,0.99609375,0.001953125
"(1,0)/(5,7)",B,real_esrgan,kodim18.png,0.5390625,0.23046875
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim18.png,0.921875,0.0390625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim18.png,0.384765625,0.3076171875
"(1,0)/(5,7)",B,espcn_x4,kodim18.png,0.998046875,0.0009765625
"(1,0)/(5,7)",B,real_esrgan,kodim19.png,0.392578125,0.3037109375
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim19.png,0.85546875,0.072265625
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim19.png,0.376953125,0.3115234375
"(1,0)/(5,7)",B,espcn_x4,kodim19.png,1.0,0.0
"(1,0)/(5,7)",B,real_esrgan,kodim20.png,0.201171875,0.3994140625
"(1,0)/(5,7)",B,jpeg_compression_q50,kodim20.png,0.6953125,0.15234375
"(1,0)/(5,7)",B,gaussian_blur_5x5,kodim20.png,0.580078125,0.2099609375
"(1,0)/(5,7)",B,espcn_x4,kodim20.png,0.951171875,0.0244140625
"(1,4)/(6,7)",A,real_esrgan,kodim01.png,0.71484375,0.142578125
"(1,4)/(6,7)",A,jpeg_compression_q50,kodim01.png,0.953125,0.0234375
