image,dataset,coefficient_pair,alpha,attack,nc,ber,psnr,ssim,esrgan_source
t026,tampere17,standard,0.2,real_esrgan,0.65625,0.171875,32.43150289620186,0.9237998397181734,disk_precomputed_canonical
t026,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.44438188773988,0.8840467548011217,
t026,tampere17,standard,0.2,gaussian_blur,0.982421875,0.0087890625,32.5678408811751,0.9288052894237113,
t026,tampere17,balanced,0.2,none,1.0,0.0,43.072525958072376,0.9780056148582394,
t026,tampere17,balanced,0.2,real_esrgan,0.6953125,0.15234375,32.436706721319226,0.9243663298268311,live_canonical
t026,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.54024417517169,0.8894947767611713,
t026,tampere17,balanced,0.2,gaussian_blur,0.990234375,0.0048828125,32.576737554069986,0.928088602759451,
t026,tampere17,hf,0.2,none,1.0,0.0,44.92687589414718,0.98274355590485,
t026,tampere17,hf,0.2,real_esrgan,0.673828125,0.1630859375,33.19713084289249,0.9321255938551353,disk_precomputed_canonical
t026,tampere17,hf,0.2,jpeg_q50,0.77734375,0.111328125,33.85889998220527,0.901756894221229,
t026,tampere17,hf,0.2,gaussian_blur,1.0,0.0,32.75292175991308,0.9372486151934026,
t027,tampere17,standard,0.2,none,1.0,0.0,42.293855172214606,0.9774849327843748,
t027,tampere17,standard,0.2,real_esrgan,0.841796875,0.0791015625,31.12426913126091,0.8436405002418885,disk_precomputed_canonical
t027,tampere17,standard,0.2,jpeg_q50,0.998046875,0.0009765625,31.258136414107007,0.8198049244039778,
t027,tampere17,standard,0.2,gaussian_blur,0.98046875,0.009765625,32.76877834425306,0.8859781759500329,
t027,tampere17,balanced,0.2,none,1.0,0.0,41.515609612597316,0.9769906118562517,
t027,tampere17,balanced,0.2,real_esrgan,0.83984375,0.080078125,31.009444678978213,0.8401960080390017,live_canonical
t027,tampere17,balanced,0.2,jpeg_q50,0.99609375,0.001953125,31.200656822343944,0.8199403366378758,
t027,tampere17,balanced,0.2,gaussian_blur,0.98046875,0.009765625,32.680095924776424,0.8840957997868806,
t027,tampere17,hf,0.2,none,1.0,0.0,44.71995995644815,0.984246464215441,
t027,tampere17,hf,0.2,real_esrgan,0.849609375,0.0751953125,31.258696506366206,0.8531904878049227,disk_precomputed_canonical
t027,tampere17,hf,0.2,jpeg_q50,0.955078125,0.0224609375,31.455491996855965,0.8314217180139969,
t027,tampere17,hf,0.2,gaussian_blur,0.998046875,0.0009765625,32.98810999704186,0.8951090269958981,
t028,tampere17,standard,0.2,none,1.0,0.0,43.51237388915408,0.9813338962024863,
t028,tampere17,standard,0.2,real_esrgan,0.4921875,0.25390625,30.013525170485302,0.8511284985207651,disk_precomputed_canonical
t028,tampere17,standard,0.2,jpeg_q50,1.0,0.0,32.82948952825479,0.8522277167731492,
t028,tampere17,standard,0.2,gaussian_blur,1.0,0.0,33.67557907794676,0.8955272528696021,
t028,tampere17,balanced,0.2,none,1.0,0.0,44.12325370293374,0.98348851964138,
t028,tampere17,balanced,0.2,real_esrgan,0.53125,0.234375,29.99916693482231,0.8513123225090636,live_canonical
t028,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,32.8983833685595,0.8555605559085914,
t028,tampere17,balanced,0.2,gaussian_blur,1.0,0.0,33.69591463996728,0.8957774153498521,
t028,tampere17,hf,0.2,none,1.0,0.0,44.86845539253528,0.9849959722344496,
t028,tampere17,hf,0.2,real_esrgan,0.654296875,0.1728515625,30.334296348123615,0.8582861250324815,disk_precomputed_canonical
t028,tampere17,hf,0.2,jpeg_q50,0.90234375,0.048828125,33.06459154659138,0.8640211308349949,
t028,tampere17,hf,0.2,gaussian_blur,1.0,0.0,33.85282943850353,0.902580184250803,
t029,tampere17,standard,0.2,none,1.0,0.0,37.94339244223157,0.9868759945545892,
t029,tampere17,standard,0.2,real_esrgan,0.92578125,0.037109375,28.241244237837165,0.9222308649904861,disk_precomputed_canonical
t029,tampere17,standard,0.2,jpeg_q50,1.0,0.0,27.161615033703164,0.8752220617904881,
t029,tampere17,standard,0.2,gaussian_blur,0.8671875,0.06640625,25.029691798754783,0.7786780166818543,
t029,tampere17,balanced,0.2,none,1.0,0.0,37.38571111845937,0.9850688391197074,
t029,tampere17,balanced,0.2,real_esrgan,0.90234375,0.048828125,28.201449392354668,0.9216653031746024,live_canonical
t029,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,27.119557159809183,0.8744248641454204,
t029,tampere17,balanced,0.2,gaussian_blur,0.8828125,0.05859375,24.99943596001056,0.7766907516654276,
t029,tampere17,hf,0.2,none,1.0,0.0,42.62678998590373,0.9942559415695063,
t029,tampere17,hf,0.2,real_esrgan,0.921875,0.0390625,28.49727876015523,0.9261807929168206,disk_precomputed_canonical
t029,tampere17,hf,0.2,jpeg_q50,0.9609375,0.01953125,27.41353399867989,0.8832032091723524,
t029,tampere17,hf,0.2,gaussian_blur,0.947265625,0.0263671875,25.152523183325492,0.7861731043278463,
t030,tampere17,standard,0.2,none,1.0,0.0,41.956681045351345,0.9745759641654361,
t030,tampere17,standard,0.2,real_esrgan,0.7109375,0.14453125,31.539477877241147,0.9113221827431546,disk_precomputed_canonical
t030,tampere17,standard,0.2,jpeg_q50,1.0,0.0,34.00729167398171,0.8888373369515531,
t030,tampere17,standard,0.2,gaussian_blur,0.98046875,0.009765625,34.16474010708987,0.9287131219926096,
t030,tampere17,balanced,0.2,none,1.0,0.0,40.663277703922475,0.9715685817776324,
t030,tampere17,balanced,0.2,real_esrgan,0.71875,0.140625,31.47642110605988,0.910172930224856,live_canonical
t030,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.78971199374588,0.8874408448288467,
t030,tampere17,balanced,0.2,gaussian_blur,0.970703125,0.0146484375,33.96826657232013,0.9250872363061822,
t030,tampere17,hf,0.2,none,1.0,0.0,44.55871280695263,0.9816554373473242,
t030,tampere17,hf,0.2,real_esrgan,0.791015625,0.1044921875,31.716890630980473,0.9141191029667323,disk_precomputed_canonical
t030,tampere17,hf,0.2,jpeg_q50,0.9453125,0.02734375,34.458381153755354,0.9043423710088151,
t030,tampere17,hf,0.2,gaussian_blur,0.998046875,0.0009765625,34.50326917733631,0.9384252825720726,
t031,tampere17,standard,0.2,none,1.0,0.0,42.786556731580994,0.9782413803460884,
t031,tampere17,standard,0.2,real_esrgan,0.654296875,0.1728515625,31.084081675704333,0.9052766014703115,disk_precomputed_canonical
t031,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.975765763755,0.8780849249968296,
t031,tampere17,standard,0.2,gaussian_blur,0.982421875,0.0087890625,31.67389109441433,0.9017215489146223,
t031,tampere17,balanced,0.2,none,1.0,0.0,43.474389517720894,0.9792289114739909,
t031,tampere17,balanced,0.2,real_esrgan,0.748046875,0.1259765625,31.083578096557535,0.9060185740125947,live_canonical
t031,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,34.10307943329579,0.8827369838542835,
t031,tampere17,balanced,0.2,gaussian_blur,0.99609375,0.001953125,31.694660856019887,0.9011077216589182,
t031,tampere17,hf,0.2,none,1.0,0.0,44.766792746661565,0.9822385648430144,
t031,tampere17,hf,0.2,real_esrgan,0.689453125,0.1552734375,31.703423734210237,0.9154287519043054,disk_precomputed_canonical
t031,tampere17,hf,0.2,jpeg_q50,0.779296875,0.1103515625,34.39515088664552,0.8943263741839244,
t031,tampere17,hf,0.2,gaussian_blur,0.994140625,0.0029296875,31.818415680596985,0.909624797617344,
t032,tampere17,standard,0.2,none,1.0,0.0,40.85580976363144,0.9783042114898465,
t032,tampere17,standard,0.2,real_esrgan,0.642578125,0.1787109375,29.133326481457992,0.9093853474394779,disk_precomputed_canonical
t032,tampere17,standard,0.2,jpeg_q50,1.0,0.0,33.35570856761659,0.9042414628886245,
t032,tampere17,standard,0.2,gaussian_blur,0.94921875,0.025390625,29.07828438783116,0.8582376250045062,
t032,tampere17,balanced,0.2,none,1.0,0.0,40.195214114444646,0.9780307752913645,
t032,tampere17,balanced,0.2,real_esrgan,0.669921875,0.1650390625,29.024372306298034,0.9088320790325479,live_canonical
t032,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,33.317738183077815,0.907960847529322,
t032,tampere17,balanced,0.2,gaussian_blur,0.96484375,0.017578125,29.032855316074155,0.856900436479299,
t032,tampere17,hf,0.2,none,1.0,0.0,44.54233339049932,0.985525689121817,
t032,tampere17,hf,0.2,real_esrgan,0.638671875,0.1806640625,29.13057163541721,0.9155341620543148,disk_precomputed_canonical
t032,tampere17,hf,0.2,jpeg_q50,0.8125,0.09375,33.98648582218391,0.9214979362987156,
t032,tampere17,hf,0.2,gaussian_blur,0.998046875,0.0009765625,29.225915469549648,0.8667165878488249,
t033,tampere17,standard,0.2,none,1.0,0.0,42.767957264327066,0.983013005731033,
t033,tampere17,standard,0.2,real_esrgan,0.759765625,0.1201171875,30.900280465694387,0.7716746863480998,disk_precomputed_canonical
t033,tampere17,standard,0.2,jpeg_q50,1.0,0.0,31.374985237980763,0.8020010616172945,
t033,tampere17,standard,0.2,gaussian_blur,0.99609375,0.001953125,30.68037276222851,0.7849179905109352,
t033,tampere17,balanced,0.2,none,1.0,0.0,43.048053777964064,0.9839579058807172,
t033,tampere17,balanced,0.2,real_esrgan,0.767578125,0.1162109375,30.89903179197982,0.771431681231165,live_canonical
t033,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,31.385453544169284,0.8024918471426273,
t033,tampere17,balanced,0.2,gaussian_blur,0.99609375,0.001953125,30.677542384926582,0.7844215392733312,
t033,tampere17,hf,0.2,none,1.0,0.0,44.23495096593385,0.9865923283705246,
t033,tampere17,hf,0.2,real_esrgan,0.76171875,0.119140625,30.95900283593082,0.7715550528293459,disk_precomputed_canonical
t033,tampere17,hf,0.2,jpeg_q50,0.974609375,0.0126953125,31.513381817232986,0.8098535629014592,
t033,tampere17,hf,0.2,gaussian_blur,1.0,0.0,30.789829915320688,0.7921769763163863,
t034,tampere17,standard,0.2,none,1.0,0.0,38.434443951806614,0.9881384763478039,
t034,tampere17,standard,0.2,real_esrgan,0.95703125,0.021484375,28.55396470427224,0.8991615137010277,disk_precomputed_canonical
t034,tampere17,standard,0.2,jpeg_q50,0.99609375,0.001953125,28.075434948220387,0.8823462030175312,
t034,tampere17,standard,0.2,gaussian_blur,0.869140625,0.0654296875,26.927043376773298,0.8277552794919109,
t034,tampere17,balanced,0.2,none,1.0,0.0,37.67937925492294,0.9872656901808612,
t034,tampere17,balanced,0.2,real_esrgan,0.951171875,0.0244140625,28.485826050336456,0.898966443527134,live_canonical
t034,tampere17,balanced,0.2,jpeg_q50,0.99609375,0.001953125,28.010233872989744,0.8816172082770045,
t034,tampere17,balanced,0.2,gaussian_blur,0.90234375,0.048828125,26.87347721522788,0.8265400012438717,
t034,tampere17,hf,0.2,none,1.0,0.0,42.92476249624475,0.9953945606873473,
t034,tampere17,hf,0.2,real_esrgan,0.96875,0.015625,28.7833764047622,0.9033829417356437,disk_precomputed_canonical
t034,tampere17,hf,0.2,jpeg_q50,0.98046875,0.009765625,28.32525862650209,0.8888724183877978,
t034,tampere17,hf,0.2,gaussian_blur,0.974609375,0.0126953125,27.091407898582975,0.8347521199598568,
t035,tampere17,standard,0.2,none,1.0,0.0,38.59989373303467,0.9833806651345434,
t035,tampere17,standard,0.2,real_esrgan,0.673828125,0.1630859375,25.546486095679164,0.8972114251766018,disk_precomputed_canonical
t035,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.92190129421135,0.8726285737112139,
t035,tampere17,standard,0.2,gaussian_blur,0.828125,0.0859375,26.29997255869852,0.8607748121517568,
t035,tampere17,balanced,0.2,none,1.0,0.0,40.43013024015849,0.9865893097059373,
t035,tampere17,balanced,0.2,real_esrgan,0.73828125,0.130859375,25.523068593914985,0.8987976075829058,live_canonical
t035,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,29.072115985890438,0.8753094006108081,
t035,tampere17,balanced,0.2,gaussian_blur,0.97265625,0.013671875,26.347715965078564,0.8619606798004095,
t035,tampere17,hf,0.2,none,1.0,0.0,44.11742858226688,0.9921784863416191,
t035,tampere17,hf,0.2,real_esrgan,0.7890625,0.10546875,25.853130793853158,0.9051286045629281,disk_precomputed_canonical
t035,tampere17,hf,0.2,jpeg_q50,0.916015625,0.0419921875,29.282535300813418,0.8820156624853887,
t035,tampere17,hf,0.2,gaussian_blur,0.98828125,0.005859375,26.44076267097955,0.8682780087344263,
t036,tampere17,standard,0.2,none,1.0,0.0,36.95101736573622,0.9855973468286557,
t036,tampere17,standard,0.2,real_esrgan,0.88671875,0.056640625,27.305255980475444,0.9362843844077245,disk_precomputed_canonical
t036,tampere17,standard,0.2,jpeg_q50,1.0,0.0,26.69866245913855,0.893600932519579,
t036,tampere17,standard,0.2,gaussian_blur,0.814453125,0.0927734375,24.730148552005744,0.8352099077729341,
t036,tampere17,balanced,0.2,none,1.0,0.0,36.59242128934751,0.986930844759698,
t036,tampere17,balanced,0.2,real_esrgan,0.90625,0.046875,27.273323473419474,0.9369418287660429,live_canonical
t036,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,26.68008940482345,0.8956676601585524,
t036,tampere17,balanced,0.2,gaussian_blur,0.841796875,0.0791015625,24.703727329504805,0.8349462195462879,
t036,tampere17,hf,0.2,none,1.0,0.0,42.134734047441746,0.9930445291345901,
t036,tampere17,hf,0.2,real_esrgan,0.93359375,0.033203125,27.67780959630099,0.9431810451016182,disk_precomputed_canonical
t036,tampere17,hf,0.2,jpeg_q50,0.91015625,0.044921875,27.011879172077897,0.9036006901654513,
t036,tampere17,hf,0.2,gaussian_blur,0.935546875,0.0322265625,24.880852790507696,0.843080858159217,
t037,tampere17,standard,0.2,none,1.0,0.0,38.53767499929868,0.9845700093894098,
t037,tampere17,standard,0.2,real_esrgan,0.857421875,0.0712890625,27.321914485454883,0.8628387960014781,disk_precomputed_canonical
t037,tampere17,standard,0.2,jpeg_q50,1.0,0.0,27.390549511731166,0.8398066755745951,
t037,tampere17,standard,0.2,gaussian_blur,0.888671875,0.0556640625,26.51085157827502,0.787983882743608,
t037,tampere17,balanced,0.2,none,1.0,0.0,36.98197740424056,0.9818413239609916,
t037,tampere17,balanced,0.2,real_esrgan,0.865234375,0.0673828125,27.251272692185356,0.8598494113742227,live_canonical
t037,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,27.273377777773806,0.8383770606568856,
t037,tampere17,balanced,0.2,gaussian_blur,0.8984375,0.05078125,26.41883068810397,0.7844507729926485,
t037,tampere17,hf,0.2,none,1.0,0.0,43.14047384954402,0.9927365186744589,
t037,tampere17,hf,0.2,real_esrgan,0.865234375,0.0673828125,27.520252232749712,0.8661516665631662,disk_precomputed_canonical
t037,tampere17,hf,0.2,jpeg_q50,0.962890625,0.0185546875,27.603822896805973,0.8490026811419424,
t037,tampere17,hf,0.2,gaussian_blur,0.98046875,0.009765625,26.658651786048754,0.7956989197175597,
t038,tampere17,standard,0.2,none,1.0,0.0,41.100378983595476,0.9829316268726687,
t038,tampere17,standard,0.2,real_esrgan,0.87890625,0.060546875,29.19700750602768,0.8412450283698925,disk_precomputed_canonical
t038,tampere17,standard,0.2,jpeg_q50,1.0,0.0,31.066013611380473,0.8445945718478357,
t038,tampere17,standard,0.2,gaussian_blur,0.955078125,0.0224609375,29.660370533834296,0.8065758371905822,
t038,tampere17,balanced,0.2,none,1.0,0.0,41.209068106179735,0.9833547523692152,
t038,tampere17,balanced,0.2,real_esrgan,0.87890625,0.060546875,29.257487166559827,0.8440950426174081,live_canonical
t038,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,31.07295322963571,0.8451101183646862,
t038,tampere17,balanced,0.2,gaussian_blur,0.986328125,0.0068359375,29.652906417330605,0.8062058026473337,
t038,tampere17,hf,0.2,none,1.0,0.0,43.76621340168449,0.9881437781470187,
t038,tampere17,hf,0.2,real_esrgan,0.86328125,0.068359375,29.425439128655263,0.846030013924503,disk_precomputed_canonical
t038,tampere17,hf,0.2,jpeg_q50,0.966796875,0.0166015625,31.295737382880997,0.853585471088564,
t038,tampere17,hf,0.2,gaussian_blur,0.998046875,0.0009765625,29.810422878706415,0.8146462365628983,
t039,tampere17,standard,0.2,none,1.0,0.0,41.268059806034785,0.9837338388525626,
t039,tampere17,standard,0.2,real_esrgan,0.65234375,0.173828125,29.66928935021539,0.840035088409293,disk_precomputed_canonical
t039,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.822806760809048,0.8165334392145059,
t039,tampere17,standard,0.2,gaussian_blur,0.958984375,0.0205078125,29.669764957045864,0.8454060016262374,
t039,tampere17,balanced,0.2,none,1.0,0.0,37.90768481050244,0.9715828810497391,
t039,tampere17,balanced,0.2,real_esrgan,0.53125,0.234375,29.4736288021828,0.8352502495541753,live_canonical
t039,tampere17,balanced,0.2,jpeg_q50,0.9921875,0.00390625,28.564298168125106,0.8078659671536186,
t039,tampere17,balanced,0.2,gaussian_blur,0.8828125,0.05859375,29.41125993247438,0.8368725246937867,
t039,tampere17,hf,0.2,none,1.0,0.0,43.711036033241406,0.9902460401120082,
t039,tampere17,hf,0.2,real_esrgan,0.740234375,0.1298828125,29.677382468041053,0.8376438024033069,disk_precomputed_canonical
t039,tampere17,hf,0.2,jpeg_q50,0.98046875,0.009765625,28.94452692451489,0.8231934064458356,
t039,tampere17,hf,0.2,gaussian_blur,0.986328125,0.0068359375,29.807728734865194,0.8525641133682399,
t040,tampere17,standard,0.2,none,1.0,0.0,40.21539356460141,0.987226649137353,
t040,tampere17,standard,0.2,real_esrgan,0.92578125,0.037109375,27.872572198688328,0.8680814338116892,disk_precomputed_canonical
t040,tampere17,standard,0.2,jpeg_q50,1.0,0.0,28.141048412871285,0.8288173566719443,
t040,tampere17,standard,0.2,gaussian_blur,0.9453125,0.02734375,27.778129487325927,0.7868743234464487,
t040,tampere17,balanced,0.2,none,1.0,0.0,39.02965509507351,0.9851616730696939,
t040,tampere17,balanced,0.2,real_esrgan,0.95703125,0.021484375,27.815671440411602,0.866641912568266,live_canonical
t040,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,28.078740458337133,0.8274338693074359,
t040,tampere17,balanced,0.2,gaussian_blur,0.935546875,0.0322265625,27.7160616860131,0.7842778970677623,
t040,tampere17,hf,0.2,none,1.0,0.0,43.21172868539831,0.9926269428759104,
t040,tampere17,hf,0.2,real_esrgan,0.951171875,0.0244140625,27.99920783343,0.870952219955,disk_precomputed_canonical
t040,tampere17,hf,0.2,jpeg_q50,0.978515625,0.0107421875,28.27379069731623,0.8349357336727681,
t040,tampere17,hf,0.2,gaussian_blur,0.990234375,0.0048828125,27.898682920931755,0.7935571134573443,
t041,tampere17,standard,0.2,none,1.0,0.0,41.36654580101657,0.9831936123805796,
t041,tampere17,standard,0.2,real_esrgan,0.861328125,0.0693359375,28.870116756347414,0.8665698882239076,disk_precomputed_canonical
t041,tampere17,standard,0.2,jpeg_q50,1.0,0.0,30.619939725092486,0.8461813948750763,
t041,tampere17,standard,0.2,gaussian_blur,0.9765625,0.01171875,29.44052911268485,0.8255421507317894,
t041,tampere17,balanced,0.2,none,1.0,0.0,41.58010550216631,0.9844568058390397,
t041,tampere17,balanced,0.2,real_esrgan,0.904296875,0.0478515625,28.878729335997665,0.8676792417870519,live_canonical
t041,tampere17,balanced,0.2,jpeg_q50,1.0,0.0,30.63947995874864,0.8482783446213054,
t041,tampere17,balanced,0.2,gaussian_blur,0.974609375,0.0126953125,29.435464280525288,0.8256065123174189,
t041,tampere17,hf,0.2,none,1.0,0.0,44.28635958675905,0.9889640767543701,
t041,tampere17,hf,0.2,real_esrgan,0.90625,0.046875,29.08322912472585,0.870509488299532,disk_precomputed_canonical
t041,tampere17,hf,0.2,jpeg_q50,0.916015625,0.0419921875,30.838536161770666,0.856309741448179,
t041,tampere17,hf,0.2,gaussian_blur,0.9921875,0.00390625,29.57393575618631,0.8331802457782844,
t042,tampere17,standard,0.2,none,1.0,0.0,39.20418856590659,0.9850574319154175,
t042,tampere17,standard,0.2,real_esrgan,0.8203125,0.08984375,28.02572496917502,0.8822592003419333,disk_precomputed_canonical
t042,tampere17,standard,0.2,jpeg_q50,0.994140625,0.0029296875,28.259470638851344,0.8517110663614772,
t042,tampere17,standard,0.2,gaussian_blur,0.9140625,0.04296875,26.9385801900243,0.8241583290634019,
t042,tampere17,balanced,0.2,none,1.0,0.0,39.5929912702297,0.9859251805700407,
t042,tampere17,balanced,0.2,real_esrgan,0.83984375,0.080078125,28.03117720421254,0.8823207997832486,live_canonical
t042,tampere17,balanced,0.2,jpeg_q50,0.99609375,0.001953125,28.29255570637973,0.8521489324792367,
t042,tampere17,balanced,0.2,gaussian_blur,0.953125,0.0234375,26.943940748342786,0.8240099876933358,
